Roundabout_ID;Maneuver_ID;Date;Verbalization;Exit;Event;DistNaNY;SpeedNaNV;Speed-L;Section;Dist_PVL;Dist_PVN;Dist_YL;Dist_YN;Dist_Yat;Lz;Cz;Rz;LL;RL
M40;20;2021-07-26;gire a la izquierda en la rotonda ;4;TRN-L;NaN;25.95;40;Inside;0;0;0;0;0;0;0;0;0;0
M40;20;2021-07-26;mira la derecha ;4;RV-FREE;NaN;25.41;40;Inside;0;0;0;0;0;0;0;0;0;0
M40;20;2021-07-26;vía libre ;4;RE-FREE;NaN;25.97;40;Inside;0;0;0;0;0;0;0;0;0;0
M40;20;2021-07-26;intermitente la derecha ;4;RB-ON;NaN;25.97;40;Inside;0;1;0;0;0;0;0;0;0;0
M40;20;2021-07-26;gira a la derecha para cambiar de carril en la rotonda ;4;CHG-R;NaN;27.9;40;Inside;0;1;0;0;0;0;0;0;0;0
M40;20;2021-07-26;gira a la derecha para salir de la rotonda ;4;TRN-G;NaN;33.34;40;Inside;1;0;0;0;0;0;0;0;0;0
M40;20;2021-07-26;SALGO DE LA ROTONDA;4;RND-OUT;NaN;33.34;40;Exit;0;0;0;0;0;0;0;0;0;0
M40;20;2021-07-26;enderezo ;4;STR;NaN;39.77;40;Exit;0;0;0;0;0;0;0;0;0;0
M40;20;2021-07-26;quito el intermitente ;4;RB-OFF;NaN;46.99;40;Exit;0;0;0;0;0;0;0;0;0;0
M40;20;2021-07-26;acelero ;4;T-ON;NaN;46.99;40;Exit;0;0;0;0;0;0;0;0;0;0
M40;20;2021-07-26;subo a Tercera ;4;GU;NaN;48.74;40;Exit;0;0;0;0;0;0;0;0;0;0
M40;20;2021-07-26;acelero;4;T-ON;NaN;48.74;40;Exit;0;0;0;0;0;0;0;0;0;0
M40;21;2021-07-27;me preparo para rotonda ;4;RND-MD;250;58.55;70;Approach;0;1;0;0;0;0;0;0;0;0
M40;21;2021-07-27;levanto el pie del acelerador ;4;T-OFF;160;50.96;70;Approach;0;1;0;0;0;0;0;0;0;0
M40;21;2021-07-27;bajo a segunda ;4;GD;100;49.26;60;Approach;0;1;1;0;0;0;0;0;0;0
M40;21;2021-07-27;freno ;4;B-ON;77;48.92;40;Approach;0;1;0;1;0;0;0;0;0;0
M40;21;2021-07-27;miro a la izquierda;4;LV-FREE;38;41.54;40;Approach;1;0;0;1;0;0;0;0;0;0
M40;21;2021-07-27;freno ;4;B-ON;18;32.76;40;Approach;1;0;0;1;0;0;0;0;0;0
M40;21;2021-07-27;vía libre ;4;L-FREE;10;28.41;40;Approach;1;0;0;0;1;0;0;0;0;0
M40;21;2021-07-27;intermitente a la izquierda ;4;LB-ON;3;25.56;40;Approach;0;0;0;0;1;0;0;0;0;0
M40;21;2021-07-27;entro en la rotonda ;4;RND-IN;NaN;25.46;40;Inside;0;0;0;0;1;0;0;1;0;1
M40;21;2021-07-27;giro a la izquierda para cambiar de carril en la rotonda ;4;CHG-L;NaN;26.6;40;Inside;0;1;0;0;0;0;0;0;0;0
M40;21;2021-07-27;giro a la izquierda en la rotonda ;4;TRN-L;NaN;26.59;40;Inside;0;0;0;0;0;0;0;0;0;0
M40;21;2021-07-27;retrovisor central ;4;BK-FREE;NaN;23.29;40;Inside;0;0;0;0;0;0;0;0;0;0
M40;21;2021-07-27;vía libre ;4;BK-FREE;NaN;22.37;40;Inside;0;0;0;0;0;0;0;0;0;0
M40;21;2021-07-27;miro a la derecha ;4;RV-FREE;NaN;22.79;40;Inside;0;0;0;0;0;0;0;0;0;0
M40;21;2021-07-27;vía libre ;4;RV-FREE;NaN;22.79;40;Inside;0;0;0;0;0;0;0;0;0;0
M40;21;2021-07-27;intermitente derecho ;4;RB-ON;NaN;21.76;40;Inside;0;0;0;0;0;0;0;0;0;0
M40;21;2021-07-27;giro a la derecha para cambiar de carril en la rotonda ;4;CHG-R;NaN;24.01;40;Inside;0;0;0;0;0;0;0;0;0;0
M40;21;2021-07-27;giro a la derecha para salir en la rotonda ;4;TRN-R;NaN;27.33;40;Inside;0;0;0;0;0;0;0;0;0;0
M40;21;2021-07-27;salgo de la rotonda ;4;RND-OUT;NaN;36.54;40;Exit;0;0;0;0;0;0;0;0;0;0
M40;21;2021-07-27;acelero ;4;T-ON;NaN;40.9;40;Exit;0;0;0;0;0;0;0;0;0;0
M40;21;2021-07-27;quito el intermitente ;4;RB-OFF;NaN;43.35;40;Exit;0;0;0;0;0;0;0;0;0;0
M40;21;2021-07-27;subo a Tercera ;4;GU;NaN;43.35;40;Exit;0;0;0;0;0;0;0;0;0;0
M40;21;2021-07-27;acelero;4;T-ON;NaN;48.49;40;Exit;0;0;0;0;0;0;0;0;0;0
M40;21;2021-07-27;Aproximación;2;APROX;NaN;NaN;40;Approach;0;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 1;22;2022-05-30;acelero ;2;T-ON;110;8;30;Approach;0;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 1;22;2022-05-30;rotonda media ;2;RND-MD;70;14.02;20;Approach;0;0;1;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 1;22;2022-05-30;levanto el pie del acelerador ;2;T-OFF;58;16.75;20;Approach;0;0;1;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 1;22;2022-05-30;zona izquierda libre ;2;L-FREE;45;19.19;20;Approach;0;0;0;1;0;0;0;0;0;0
30/5/2022 - 16:15 - 1;22;2022-05-30;miro la izquierda ;2;LV-FREE;24;21.24;20;Approach;0;0;0;1;0;0;0;0;0;0
30/5/2022 - 16:15 - 1;22;2022-05-30;todo el libre ;2;L-FREE;16;21.24;20;Approach;0;0;0;1;0;0;0;0;0;0
30/5/2022 - 16:15 - 1;22;2022-05-30;en el ceda ;2;RND-IN;7;22.38;20;Approach;0;0;0;0;1;0;0;0;0;0
30/5/2022 - 16:15 - 1;22;2022-05-30;entro en la rotonda ;2;RND-IN;NaN;22.77;20;Inside;0;0;0;0;1;0;0;0;0;0
30/5/2022 - 16:15 - 1;22;2022-05-30;acelero ;2;T-ON;NaN;22.77;20;Inside;0;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 1;22;2022-05-30;continúo recto ;2;STR;NaN;23.11;20;Inside;0;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 1;22;2022-05-30;salgo de la rotonda ;2;RND-EXIT;NaN;23.12;20;Exit;0;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 1;22;2022-05-30;acelero ;2;T-ON;NaN;24.16;20;Exit;0;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 1;22;2022-05-30;levanto el pie del acelerador;2;T-OFF;NaN;24.16;20;Exit;0;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 2;23;2022-05-30;Aproximo rotonda ;1;APROX;160;24.5;30;Approach;0;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 2;23;2022-05-30;coche cerca ;1;CAR-NR;120;36.37;30;Approach;0;1; ;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 2;23;2022-05-30;mantengo el acelerador ;1;T-HOLD;110;35.68;30;Approach;0;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 2;23;2022-05-30;Rotonda media ;1;RND-MD;80;34.75;30;Approach;0;0;1;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 2;23;2022-05-30;mantengo el acelerador ;1;T-HOLD;72;33.02;30;Approach;0;0;1;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 2;23;2022-05-30;levanto el pie del acelerador ;1;T-OFF;54;30.97;30;Approach;0;0;1;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 2;23;2022-05-30;acelero ;1;T-ON;44;30.97;30;Approach;0;0;0;1;0;0;0;0;0;0
30/5/2022 - 16:15 - 2;23;2022-05-30;coche cerca ;1;CAR-NR;31;25.15;30;Approach;0;0;0;1;0;0;0;0;0;0
30/5/2022 - 16:15 - 2;23;2022-05-30;miro izquierda ;1;LV-FREE;24;26.69;30;Approach;0;0;0;1;0;0;0;0;0;0
30/5/2022 - 16:15 - 2;23;2022-05-30;zona izquierda libre ;1;L-FREE;17;23.63;30;Approach;0;0;0;1;0;0;0;0;0;0
30/5/2022 - 16:15 - 2;23;2022-05-30;en el ceda ;1;RND-IN;11;23.31;30;Approach;0;0;0;0;1;0;0;0;0;0
30/5/2022 - 16:15 - 2;23;2022-05-30;giro derecha ;1;TURN-R;4;19.87;30;Approach;0;0;0;0;1;0;0;0;0;0
30/5/2022 - 16:15 - 2;23;2022-05-30;entro en la rotonda ;1;RND-IN;NaN;20.63;30;Inside;0;0;0;0;1;0;0;0;0;0
30/5/2022 - 16:15 - 2;23;2022-05-30;giro la derecha ;1;TURN-R;NaN;21.61;30;Inside;0;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 2;23;2022-05-30;intermitente la derecha ;1;RB-ON;NaN;22.41;30;Inside;0;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 2;23;2022-05-30;salgo de la rotonda ;1;RND-EXIT;NaN;25.84;30;Exit;0;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 2;23;2022-05-30;intermitente derecha off ;1;RB-OFF;NaN;29.82;30;Exit;0;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 2;23;2022-05-30;acelero ;1;T-ON;NaN;38.76;50;Exit;0;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 2;23;2022-05-30;mantengo acelerador ;1;T-HOLD;NaN;41.81;50;Exit;0;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 2;23;2022-05-30;acelero;1;T-ON;NaN;42.95;50;Exit;0;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 3;24;2022-05-30;mantengo acelerador ;2;T-HOLD;130;47.8;50;Approach;0;1;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 3;24;2022-05-30;aproximo rotonda ;2;APROX;120;47.73;50;Approach;0;1;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 3;24;2022-05-30;coche cerca ;2;CAR-NR;100;46.96;50;Approach;0;1;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 3;24;2022-05-30;freno ;2;B-ON;96;45.89;50;Approach;0;1;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 3;24;2022-05-30;rotonda media ;2;RND-MD;83;47.61;50;Approach;0;1;1;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 3;24;2022-05-30;freno ;2;B-ON;73;44.31;50;Approach;0;1;1;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 3;24;2022-05-30;levanto el pie del acelerador ;2;T-OFF;51;34.65;20;Approach;0;1;1;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 3;24;2022-05-30;mira la izquierda ;2;LV-BUSY;32;31.26;20;Approach;0;1;0;1;0;1;0;0;0;0
30/5/2022 - 16:15 - 3;24;2022-05-30;zona izquierda ocupada ;2;L-BUSY;25;25.34;20;Approach;0;1;0;1;0;1;0;0;0;0
30/5/2022 - 16:15 - 3;24;2022-05-30;freno ;2;B-ON;18;24.12;20;Approach;0;0;0;0;1;1;1;0;0;0
30/5/2022 - 16:15 - 3;24;2022-05-30;paro ;2;STOP;12;17.36;20;Approach;0;0;0;0;1;1;1;0;0;0
30/5/2022 - 16:15 - 3;24;2022-05-30;en el ceda ;2;RND-IN;8;9.07;20;Approach;0;0;0;0;1;1;1;1;0;0
30/5/2022 - 16:15 - 3;24;2022-05-30;zona izquierda libre ;2;L-FREE;8;9.07;20;Approach;0;0;0;0;1;0;0;1;0;0
30/5/2022 - 16:15 - 3;24;2022-05-30;acelero ;2;T-ON;NaN;8.72;20;Inside;0;0;0;0;0;0;0;1;0;0
30/5/2022 - 16:15 - 3;24;2022-05-30;giro derecha ;2;TURN-R;NaN;872;20;Inside;0;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 3;24;2022-05-30;giro izquierda en la rotonda ;2;TURN-L;NaN;13.49;20;Inside;0;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 3;24;2022-05-30;giro a la derecha en la rotonda;2;TURN-R;NaN;29.95;20;Inside;0;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 3;24;2022-05-30;salgo de la rotonda ;2;RND-EXIT;NaN;31.13;20;Exit;0;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 3;24;2022-05-30;acelero ;2;T-ON;NaN;32.44;50;Exit;0;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 3;24;2022-05-30;acelero ;2;T-ON;NaN;32.44;50;Exit;0;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 3;24;2022-05-30;acelero ;2;T-ON;NaN;46.04;50;Exit;0;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 3;24;2022-05-30;mantengo el acelerador;2;T-HOLD;NaN;49.05;50;Exit;0;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 4;25;2022-05-30;aproximo rotonda ;3;APROX;130;51.7;50;Approach;0;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 4;25;2022-05-30;coche media ;3;CAR-MD;110;53.21;50;Approach;1;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 4;25;2022-05-30;freno ;3;B-ON;76;49.83;50;Approach;1;0;1;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 4;25;2022-05-30;freno ;3;B-ON;65;45.66;50;Approach;0;1;1;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 4;25;2022-05-30;coche cerca ;3;CAR-NR;38;29.51;50;Approach;0;1;0;1;0;0;0;0;0;0
30/5/2022 - 16:15 - 4;25;2022-05-30;freno ;3;B-ON;34;20.75;50;Approach;0;1;0;1;0;0;0;0;0;0
30/5/2022 - 16:15 - 4;25;2022-05-30;paro ;3;STOP;31;13.23;50;Approach;0;1;0;1;0;0;0;0;0;0
30/5/2022 - 16:15 - 4;25;2022-05-30;acelero ;3;T-ON;27;10.65;50;Approach;0;1;0;0;1;0;0;0;0;0
30/5/2022 - 16:15 - 4;25;2022-05-30;mira la izquierda ;3;LV-FREE;24;4;50;Approach;1;0;0;0;1;0;0;0;0;0
30/5/2022 - 16:15 - 4;25;2022-05-30;zona izquierda libre ;3;L-FREE;22;5.65;50;Approach;1;0;0;0;1;0;0;0;0;0
30/5/2022 - 16:15 - 4;25;2022-05-30;zona central libre ;3;F-FREE;19;10.66;50;Approach;1;0;0;0;1;0;0;0;0;0
30/5/2022 - 16:15 - 4;25;2022-05-30;acelero ;3;T-ON;11;18.44;50;Approach;1;0;0;0;1;0;0;0;0;0
30/5/2022 - 16:15 - 4;25;2022-05-30;entro en la rotonda ;3;RND-IN;NaN;23.85;40;Inside;1;0;0;0;1;0;0;0;0;0
30/5/2022 - 16:15 - 4;25;2022-05-30;giro a la izquierda ;3;TURN-L;NaN;23.85;40;Inside;1;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 4;25;2022-05-30;intermitente izquierda ;3;LB-ON;NaN;26.03;40;Inside;1;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 4;25;2022-05-30;giro a la izquierda en la rotonda ;3;TURN-L;NaN;28.78;40;Inside;1;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 4;25;2022-05-30;intermitente derecha ;3;RB-ON;NaN;30.38;40;Inside;1;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 4;25;2022-05-30;giro a la derecha en la rotonda ;3;TURN-R;NaN;30.38;40;Inside;1;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 4;25;2022-05-30;salgo de la rotonda ;3;RND-EXIT;NaN;31.69;40;Exit;1;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 4;25;2022-05-30;acelero ;3;T-ON;NaN;38.66;90;Exit;1;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 4;25;2022-05-30;coche media ;3;CAR-MD;NaN;45.85;90;Exit;0;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 4;25;2022-05-30;recto ;3;STR;NaN;53.37;90;Exit;0;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 4;25;2022-05-30;acelero;3;T-ON;NaN;56.61;90;Exit;0;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 4;25;2022-05-30;mantengo acelerador;3;T-HOLD;NaN;60.66;90;Exit;0;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 5;26;2022-05-30;Me aproximo a rotonda;2;ARPOX;300;75.79;90;Approach;0;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 5;26;2022-05-30;coche cerca;2;CAR-NR;180;69.58;90;Approach;0;1;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 5;26;2022-05-30;levanto el pie del acelerador ;2;T-OFF;140;65.96;70;Approach;0;1;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 5;26;2022-05-30;freno ;2;B-ON;130;62.26;70;Approach;0;1;1;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 5;26;2022-05-30;rotonda media ;2;RND-MD;130;62.26;70;Approach;0;1;1;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 5;26;2022-05-30;freno ;2;B-ON;82;50.39;70;Approach;0;1;1;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 5;26;2022-05-30;rotonda cerca ;2;RND-NR;37;36.86;40;Approach;0;1;0;1;0;0;0;0;1;0
30/5/2022 - 16:15 - 5;26;2022-05-30;coche cerca ;2;CAR-NR;37;36.86;40;Approach;0;1;0;1;0;0;0;0;1;0
30/5/2022 - 16:15 - 5;26;2022-05-30;miro izquierda ;2;LV-FREE;27;34.33;40;Approach;0;1;0;1;0;0;0;0;0;0
30/5/2022 - 16:15 - 5;26;2022-05-30;zona izquierda libre ;2;L-FREE;19;30.59;40;Approach;0;1;0;1;0;0;0;0;0;0
30/5/2022 - 16:15 - 5;26;2022-05-30;acelero ;2;T-ON;11;29.72;40;Approach;0;1;0;0;1;0;0;0;0;0
30/5/2022 - 16:15 - 5;26;2022-05-30;en el ceda ;2;RND-IN;3;29.81;40;Approach;0;1;0;0;1;0;0;0;0;0
30/5/2022 - 16:15 - 5;26;2022-05-30;entro en la rotonda ;2;RND-IN;NaN;28.75;40;Inside;0;1;0;0;1;0;0;0;0;0
30/5/2022 - 16:15 - 5;26;2022-05-30;giro derecha ;2;TURN-R;NaN;29.53;40;Inside;1;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 5;26;2022-05-30;giro izquierda en la rotonda ;2;TURN-L;NaN;33.46;40;Inside;1;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 5;26;2022-05-30;giro derecha en la rotonda ;2;TURN-R;NaN;33.46;40;Inside;1;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 5;26;2022-05-30;salgo de la rotonda ;2;RND-EXIT;NaN;42.96;40;Exit;1;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 5;26;2022-05-30;acelero ;2;T-ON;NaN;48.19;90;Exit;1;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 5;26;2022-05-30;recto ;2;STR;NaN;48.19;90;Exit;1;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 5;26;2022-05-30;acelero ;2;T-ON;NaN;53.44;90;Exit;1;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 5;26;2022-05-30;coche a media ;2;CAR-MD;NaN;57.16;90;Exit;1;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 5;26;2022-05-30;acelero;2;T-ON;NaN;62.14;90;Exit;1;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 6;27;2022-05-30;Me aproximo a rotonda ;1;APROX;300;71.48;90;Approach;0;0;0;0;0;0;0;0;1;0
30/5/2022 - 16:15 - 6;27;2022-05-30;coche cerca ;1;CAR-NR;280;71.96;90;Approach;0;1;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 6;27;2022-05-30;coche cerca ;1;CAR-NR;240;69.3;90;Approach;0;1;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 6;27;2022-05-30;levanto acelerador;1;T-OFF;200;72.39;70;Approach;0;1;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 6;27;2022-05-30;freno ;1;B-ON;180;72.39;70;Approach;0;1;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 6;27;2022-05-30;freno ;1;B-ON;180;70.54;70;Approach;0;1;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 6;27;2022-05-30;levanto acelerador ;1;T-OFF;140;62.73;70;Approach;0;1;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 6;27;2022-05-30;freno ;1;B-ON;130;60.08;70;Approach;0;1;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 6;27;2022-05-30;rotonda media ;1;RND-MD;110;58.06;70;Approach;0;1;1;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 6;27;2022-05-30;coche cerca ;1;CAR-NR;110;58.06;70;Approach;0;1;1;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 6;27;2022-05-30;freno ;1;B-ON;110;53.58;40;Approach;0;1;1;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 6;27;2022-05-30;freno ;1;B-ON;52;47.36;40;Approach;0;1;0;1;0;0;0;0;0;0
30/5/2022 - 16:15 - 6;27;2022-05-30;miro izquierda ;1;LV-BUSY;18;32.8;40;Approach;0;1;0;1;0;1;0;0;1;0
30/5/2022 - 16:15 - 6;27;2022-05-30;zona izquierda ocupada ;1;L-BUSY;18;25.86;40;Approach;0;1;0;1;0;1;0;0;1;0
30/5/2022 - 16:15 - 6;27;2022-05-30;coche cerca ;1;CAR-NR;6;16.54;40;Approach;0;1;0;1;0;0;1;0;1;0
30/5/2022 - 16:15 - 6;27;2022-05-30;acelero ;1;T-ON;2;13.65;40;Approach;0;1;0;1;0;1;1;0;1;0
30/5/2022 - 16:15 - 6;27;2022-05-30;en el ceda ;1;RND-IN;NaN;11.16;40;Approach;0;1;0;0;1;1;0;0;1;0
30/5/2022 - 16:15 - 6;27;2022-05-30;zona izquierda ocupada ;1;L-BUSY;NaN;9.92;40;Approach;0;1;0;0;1;1;0;0;1;0
30/5/2022 - 16:15 - 6;27;2022-05-30;zona izquierda libre ;1;L-FREE;NaN;9.975;40;Approach;1;0;0;0;1;0;0;0;1;0
30/5/2022 - 16:15 - 6;27;2022-05-30;acelero ;1;T-ON;NaN;10.03;40;Approach;0;0;0;0;1;0;0;0;1;0
30/5/2022 - 16:15 - 6;27;2022-05-30;entro en la rotonda ;1;RND-IN;NaN;10.03;40;Inside;0;0;0;0;1;0;0;0;1;0
30/5/2022 - 16:15 - 6;27;2022-05-30;giro derecha ;1;TURN-R;NaN;17.7;40;Inside;0;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 6;27;2022-05-30;intermitente derecho ;1;RB-ON;NaN;25.7;40;Inside;0;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 6;27;2022-05-30;salgo de la rotonda ;1;RND-EXIT;NaN;25.7;40;Exit;0;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 6;27;2022-05-30;intermitente derecho off ;1;RB-OFF;NaN;31.39;120;Exit;0;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 6;27;2022-05-30;recto ;1;STR;NaN;37.7;120;Exit;0;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 6;27;2022-05-30;acelero ;1;T-ON;NaN;44.83;120;Exit;0;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 6;27;2022-05-30;acelero;1;T-ON;NaN;55.1;120;Exit;0;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 7;28;2022-05-30;me aproximo a rotonda ;3;APROX;150;82.4;70;Approach;0;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 7;28;2022-05-30;freno ;3;B-ON;140;82.4;40;Approach;0;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 7;28;2022-05-30;rotonda media;3;RND-MD;120;76.49;40;Approach;0;0;1;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 7;28;2022-05-30;freno ;3;B-ON;73;57.82;40;Approach;0;0;1;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 7;28;2022-05-30;carril derecho libre ;3;RV-FREE;73;57.82;40;Approach;0;0;1;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 7;28;2022-05-30;freno ;3;B-ON;47;49.01;40;Approach;0;0;0;1;0;0;0;0;0;0
30/5/2022 - 16:15 - 7;28;2022-05-30;miro a la izquierda ;3;LV-BUSY;20;31.36;40;Approach;0;0;0;1;0;1;0;0;0;0
30/5/2022 - 16:15 - 7;28;2022-05-30;zona izquierda ocupada ;3;L-BUSY;12;15.46;40;Approach;0;0;0;1;0;1;0;0;0;0
30/5/2022 - 16:15 - 7;28;2022-05-30;freno ;3;B-ON;10;4.96;40;Approach;0;0;0;0;1;1;0;0;0;0
30/5/2022 - 16:15 - 7;28;2022-05-30;paro en el ceda ;3;STOP;8;0;40;Approach;0;0;0;0;1;1;0;0;0;0
30/5/2022 - 16:15 - 7;28;2022-05-30;zona izquierda libre ;3;L-FREE;8;0;40;Approach;0;0;0;0;1;1;0;0;0;0
30/5/2022 - 16:15 - 7;28;2022-05-30;acelero ;3;T-ON;5;11.29;40;Approach;0;0;0;0;1;0;1;0;0;0
30/5/2022 - 16:15 - 7;28;2022-05-30;entro en la rotonda ;3;RND-IN;NaN;15.81;40;Inside;0;0;0;0;1;0;0;0;0;0
30/5/2022 - 16:15 - 7;28;2022-05-30;intermitente a la izquierda ;3;LB-ON;NaN;23.57;40;Inside;0;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 7;28;2022-05-30;cambio de carril izquierdo ;3;CHG-L;NaN;29.31;40;Inside;0;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 7;28;2022-05-30;giro a la izquierda en la rotonda ;3;TURN-L;NaN;31.66;40;Inside;0;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 7;28;2022-05-30;intermitente derecho ;3;RB-ON;NaN;28.56;40;Inside;0;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 7;28;2022-05-30;vista atrás libre ;3;BK-FREE;NaN;38.35;40;Inside;0;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 7;28;2022-05-30;miro a la derecha libre ;3;RV-FREE;NaN;37.68;40;Inside;0;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 7;28;2022-05-30;giro a la derecha;3;TURN-R;NaN;41.8;40;Inside;0;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 7;28;2022-05-30;cambio carril derecho ;3;CHG-R;NaN;41.8;40;Inside;0;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 7;28;2022-05-30;salgo de la rotonda ;3;RND-EXIT;NaN;45.41;50;Exit;0;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 7;28;2022-05-30;intermitente derecho off;3;LB-OFF;NaN;47.05;50;Exit;0;0;0;0;0;0;0;0;0;1
30/5/2022 - 16:15 - 7;28;2022-05-30;acelero;3;T-ON;NaN;48.77;50;Exit;0;0;0;0;0;0;0;0;0;1
30/5/2022 - 16:15 - 8;29;2022-05-30;Levanto el pie del acelerador;3;T-OFF;NaN;NaN;NaN;Approach;1;0;0;0;0;0;0;0;0;0
30/5/2022 - 16:15 - 8;29;2022-05-30;freno ;3;B-ON;NaN;NaN;NaN;Approach;1;0;0;0;0;0;0;0;0;0
